* Measurement data measured by REW V5.20.3
* Source: Input device not selected, no input selected, R, volume: 0,000. Timing signal peak level -38,4 dBFS, measurement signal peak level -26,1 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS using an acoustic timing reference
* Dated: 13.09.2022 17:17:57
* REW Settings:
14069.285156 64.049 -34.2969
14171.237305 64.463 9.9766
14273.927734 65.886 86.9453
14377.362305 66.317 57.5859
14481.546875 65.243 -48.6172
14586.486328 63.933 144.7656
14692.185547 64.753 -70.5859
14798.651367 66.327 95.3359
14905.888672 67.691 -29.9219
15013.902344 68.727 -173.8359
15122.700195 69.451 -9.6328
15232.285156 70.101 147.1797
15342.664062 69.700 -40.2500
15453.843750 68.004 -153.2344
15565.829102 66.560 -158.5703
15678.625000 65.679 -114.5859
15792.239258 65.062 -120.9219
15906.675781 64.937 136.1172
16021.942383 64.353 -18.7500
16138.043945 63.375 -176.2422
16254.986328 62.029 119.7188
16372.777344 60.689 171.2656
16491.421875 59.638 -165.0234
16610.923828 60.524 -173.6406
16731.294922 61.692 -142.6875
16852.535156 62.595 -85.4219
16974.656250 63.099 -34.2578
17097.662109 63.530 16.9844
17221.558594 63.862 21.1094
17346.353516 64.222 -88.1328
17472.052734 65.554 -165.9375
17598.662109 67.308 -147.7891
17726.189453 68.112 -100.4453
17854.640625 68.448 -47.9688
17984.021484 67.956 -66.4062
18114.341797 67.338 131.0625
18245.605469 68.822 -99.9219
18377.820312 70.934 2.7891
18510.994141 71.620 140.3984
18645.132812 70.309 -34.7891
18780.242188 67.641 18.0781
18916.332031 66.049 -121.9219
19053.408203 65.818 104.7812
19191.476562 66.728 -144.9375
19330.546875 66.374 -173.9375
19470.623047 64.571 -135.1641
19611.714844 62.467 -132.7500
19753.830078 61.229 128.5156
19896.974609 61.536 33.7344
